update,framesToTrain,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,4096,1929.4517422250813,15,0.0,0.0,0,0,0.0,0.0,0,0,1.932714857161045,-0.10375179396942258,-0.025119858677498996,0.0011811485528596677,0.03122744529591649,0.0,0.0,0,0
update,framesToTrain,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,8192,1979.2434974213188,17,0.0,0.0,0,0,0.0,0.0,0,0,1.9334831684827805,-0.08816887252032757,-0.014826658822130412,0.00012056505738655687,0.006887316836154353,0.0,0.0,0,0
3,12288,1998.5743685887794,19,0.01992187462747097,0.07755160531117375,0.0,0.3499999940395355,354.53125,21.409671259444877,260.0,360.0,1.9381390288472176,-0.06519379396922886,-0.02534078643657267,0.0006454254635173129,0.00985371873783382,0.01992187462747097,0.07755160531117375,0.0,0.3499999940395355
4,16384,2016.2875947489274,21,0.01992187462747097,0.07755160531117375,0.0,0.3499999940395355,354.53125,21.409671259444877,260.0,360.0,1.9434940442442894,-0.05694317724555731,-0.009983950003515929,2.4567278160247952e-05,0.0026844928628297717,0.01992187462747097,0.07755160531117375,0.0,0.3499999940395355
5,20480,2028.2585536966062,23,0.008984374813735485,0.050022881910224054,0.0,0.2874999940395355,357.65625,13.049447725382864,285.0,360.0,1.943678930401802,-0.04779429757036269,-0.008662333362735808,2.6088758204423357e-05,0.0025033814002799843,0.008984374813735485,0.050022881910224054,0.0,0.2874999940395355
6,24576,2035.3274383420223,25,0.0074218749068677425,0.041323250611840605,0.0,0.23749999701976776,358.28125,9.5695949986141,305.0,360.0,1.9430545195937157,-0.03522907383739948,-0.012907884374726564,0.0002065602816401224,0.004746039384003603,0.0074218749068677425,0.041323250611840605,0.0,0.23749999701976776
7,28672,2042.4338702312284,27,0.05601562513038516,0.19172414727864096,0.0,0.8525000214576721,341.34375,66.27811166544728,59.0,360.0,1.934656985104084,-0.02380438771797344,-0.010186213970882818,0.0014734880151081597,0.019057753554638984,0.05601562513038516,0.19172414727864096,0.0,0.8525000214576721
8,32768,2043.4661141257156,29,0.0575781250372529,0.19339330614786038,0.0,0.8525000214576721,340.71875,66.71077235677534,59.0,360.0,1.9411131963133812,-0.029935536440461874,-0.006927911046659574,0.00024007654246815946,0.008062468260964326,0.0575781250372529,0.19339330614786038,0.0,0.8525000214576721
9,36864,2019.7584176541868,32,0.03093749936670065,0.1305677928233045,0.0,0.7024999856948853,350.125,43.512031382136136,119.0,360.0,1.9442421570420265,-0.028620720258913934,-0.008839344343869016,7.144577898543503e-05,0.003837772744832665,0.03093749936670065,0.1305677928233045,0.0,0.7024999856948853
10,40960,2047.5386781571249,34,0.024843749590218067,0.10007211598305628,0.0,0.5074999928474426,352.5625,30.834170878264263,197.0,360.0,1.942666620016098,-0.021166121936403215,-0.006684235442662612,0.0002888389074087172,0.006761485062015936,0.024843749590218067,0.10007211598305628,0.0,0.5074999928474426
11,45056,2025.2621171247001,36,0.04726562462747097,0.1285015177129655,0.0,0.5074999928474426,346.09375,38.64692692747381,197.0,360.0,1.938967503607273,-0.014519326330628246,-0.007558687197160907,0.00041967074412241345,0.011905998846460562,0.04726562462747097,0.1285015177129655,0.0,0.5074999928474426
12,49152,2038.3629452694195,38,0.06093749962747097,0.1449646363000734,0.0,0.5074999928474426,341.875,43.908818875027826,197.0,360.0,1.9404577985405922,-0.011635403439868242,-0.005575018614763394,0.0002560365610406734,0.008405334909497141,0.06093749962747097,0.1449646363000734,0.0,0.5074999928474426
13,53248,2051.6270175779678,40,0.04359375033527613,0.11710695226050122,0.0,0.4375,347.5625,33.89131295405948,225.0,360.0,1.940985582768917,-0.007098129426594824,-0.003847258434689138,0.00019363216915735393,0.007446385247797217,0.04359375033527613,0.11710695226050122,0.0,0.4375
14,57344,2075.560044125921,42,0.041171875316649675,0.10525635534485213,0.0,0.4375,349.78125,29.528306731634647,225.0,360.0,1.9416406154632568,-0.00262858062160376,-0.00418431477737613,0.0003065675628022291,0.007468938257018811,0.041171875316649675,0.10525635534485213,0.0,0.4375
15,61440,2065.093639607403,44,0.027500000316649675,0.07769381138582271,0.0,0.33500000834465027,354.0,19.256492411651713,266.0,360.0,1.94358479231596,-0.001099440676625818,-0.0006182121742313029,4.784751070019411e-05,0.004082597927094724,0.027500000316649675,0.07769381138582271,0.0,0.33500000834465027
16,65536,2036.3276487988421,46,0.050937500316649675,0.13986984813387646,0.0,0.6299999952316284,345.875,44.33730793586819,148.0,360.0,1.9372821971774101,0.002954184663394699,-0.005339113718946464,0.0006213548267623992,0.011111314451840184,0.050937500316649675,0.13986984813387646,0.0,0.6299999952316284
17,69632,2058.324245806522,48,0.09171874960884452,0.18346644464879142,0.0,0.6299999952316284,332.0625,58.01774378369087,148.0,360.0,1.936189316213131,0.01430114236427471,-0.0025125971660600044,0.0005803277426821296,0.015326076261391921,0.09171874960884452,0.18346644464879142,0.0,0.6299999952316284
18,73728,2088.260831841577,50,0.08835937408730388,0.1743364739585649,0.0,0.5224999785423279,333.40625,54.10514033747163,191.0,360.0,1.9386667236685753,0.016061703383456916,-0.00045232816410134546,0.0003233665729567292,0.011078728881296806,0.08835937408730388,0.1743364739585649,0.0,0.5224999785423279
19,77824,2015.2946762148724,52,0.10929687367752194,0.22904969292742264,0.0,0.8424999713897705,325.03125,77.04036457232988,63.0,360.0,1.9361415207386017,0.025735710514709353,-0.005330906857125228,0.0012463880430004792,0.01716511936915828,0.10929687367752194,0.22904969292742264,0.0,0.8424999713897705
20,81920,2050.6158858053686,54,0.1362500013783574,0.2823831360652244,0.0,0.8575000166893005,314.25,98.11026959498174,57.0,360.0,1.9317003265023232,0.028416576678864658,-0.004443730427738046,0.003383253831998445,0.025317339309878978,0.1362500013783574,0.2823831360652244,0.0,0.8575000166893005
